Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
OQ826858,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-09,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826859,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-10,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826860,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-11,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826861,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-12,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826862,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-13,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826863,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-14,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826864,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-15,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826865,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-16,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826866,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-17,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826867,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-19,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826868,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-20,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826869,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-21,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826870,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-23,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826871,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-24,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826872,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-25,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826873,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-27,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826874,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-28,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826875,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-29,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826876,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-31,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826877,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-32,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826878,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-33,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826879,dengue virus type 2,Orthoflavivirus denguei,2,D2-18-35,1485,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826880,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-01,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826881,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-02,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826882,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-03,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826883,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-04,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826884,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-05,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826885,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-06,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826886,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-07,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826887,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-08,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826888,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-09,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826889,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-10,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826890,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-11,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826891,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-12,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826892,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-13,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826893,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-14,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826894,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-15,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826895,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-16,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826896,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-17,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826897,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-18,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826898,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-19,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826899,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-20,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826900,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-21,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826901,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-22,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826902,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-23,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826903,dengue virus type 3,Orthoflavivirus denguei,3,D3-18-24,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2018,2023-06-12,ssRNA(+)
OQ826904,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-01,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826905,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-02,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826906,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-03,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826907,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-04,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826908,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-05,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826909,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-07,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826910,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-08,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826911,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-09,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826912,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-10,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826913,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-12,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826914,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-13,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826915,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-14,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826916,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-15,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826917,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-16,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826918,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-17,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826919,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-18,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826920,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-19,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826921,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-20,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826922,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-21,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826923,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-22,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826924,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-23,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826925,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-24,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826926,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-25,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826927,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-26,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826928,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-27,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826929,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-28,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826930,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-29,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826931,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-30,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826932,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-31,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826933,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-32,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826934,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-33,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826935,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-34,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826936,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-35,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826937,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-36,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826938,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-37,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826939,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-38,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
OQ826940,dengue virus type 3,Orthoflavivirus denguei,3,D3-19-39,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2019,2023-06-12,ssRNA(+)
